GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Taxicab,Margin of Error; Taxicab,Estimate; Motorcycle,Margin of Error; Motorcycle,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,Estimate; Other means,Margin of Error; Other means,Estimate; Worked at home,Margin of Error; Worked at home
0500000US13275,13275,"Thomas County, Georgia",16945,698,15808,673,13428,666,2380,376,1521,325,354,110,228,119,103,75,174,149,8,11,8,11,0,27,0,27,0,27,0,27,82,85,49,55,237,156,206,93,201,127,354,128
0500000US13277,13277,"Tift County, Georgia",16276,668,15194,701,13276,641,1918,371,949,223,273,142,201,211,114,87,381,215,10,20,10,20,0,27,0,27,0,27,0,27,0,27,0,27,66,66,334,160,275,122,397,137
0500000US13279,13279,"Toombs County, Georgia",10196,488,9452,494,8012,529,1440,372,1051,309,148,83,118,103,123,147,0,24,57,48,26,27,0,24,17,28,0,24,14,21,0,24,0,24,65,59,102,52,258,150,262,121
0500000US13281,13281,"Towns County, Georgia",3885,294,3466,341,3015,299,451,150,389,143,19,30,36,38,0,20,7,8,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,2,3,132,100,90,61,195,71
0500000US13283,13283,"Treutlen County, Georgia",2716,249,2618,249,2030,265,588,181,385,172,124,63,55,47,24,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,37,37,61,56
0500000US13285,13285,"Troup County, Georgia",28546,842,26934,888,24404,927,2530,375,1834,343,448,163,156,134,57,43,35,44,102,69,89,64,0,30,0,30,13,20,0,30,322,147,46,60,10,16,339,154,367,180,426,123
0500000US13287,13287,"Turner County, Georgia",2951,254,2729,265,2360,282,369,164,261,126,64,57,41,51,3,6,0,18,9,7,9,7,0,18,0,18,0,18,0,18,38,43,2,4,0,18,5,6,32,45,136,74
0500000US13289,13289,"Twiggs County, Georgia",2443,237,2310,229,2086,236,224,116,193,116,16,19,2,5,3,5,10,16,35,50,35,50,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,24,9,14,68,51
0500000US13291,13291,"Union County, Georgia",7428,562,6761,493,6104,507,657,232,372,161,171,110,109,72,5,9,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,123,116,71,74,473,199
0500000US13293,13293,"Upson County, Georgia",9463,415,9067,409,7660,444,1407,304,1170,275,148,88,9,15,39,41,41,45,25,39,25,39,0,24,0,24,0,24,0,24,44,47,0,24,0,24,42,36,120,80,165,98
0500000US13295,13295,"Walker County, Georgia",27716,798,26305,797,23706,837,2599,440,2015,370,418,185,49,40,91,102,26,38,90,68,79,65,7,11,0,30,0,30,4,6,22,33,30,44,0,30,388,186,123,117,758,198
0500000US13297,13297,"Walton County, Georgia",37545,824,35211,860,31221,1050,3990,678,3331,612,351,116,101,59,179,131,28,26,17,23,17,23,0,30,0,30,0,30,0,30,0,30,79,65,34,49,330,170,286,131,1588,279
0500000US13299,13299,"Ware County, Georgia",12982,475,11993,466,10730,477,1263,300,1137,290,34,26,57,36,14,13,21,32,216,123,202,118,0,27,14,24,0,27,0,27,10,21,0,27,23,29,306,177,101,74,333,149
0500000US13301,13301,"Warren County, Georgia",2028,159,1892,149,1730,162,162,70,65,29,21,21,62,54,9,15,5,9,6,8,6,8,0,18,0,18,0,18,0,18,9,16,0,18,0,18,24,24,21,21,76,49
0500000US13303,13303,"Washington County, Georgia",7490,362,6989,372,6078,388,911,195,755,173,112,66,35,29,9,11,0,24,59,38,59,38,0,24,0,24,0,24,0,24,29,41,0,24,50,68,75,49,124,81,164,85
0500000US13305,13305,"Wayne County, Georgia",9882,497,9282,498,8265,510,1017,242,598,193,176,101,201,131,28,33,14,20,21,22,21,22,0,27,0,27,0,27,0,27,51,56,0,27,17,26,88,65,235,152,188,89
0500000US13307,13307,"Webster County, Georgia",1096,121,1060,122,1022,126,38,26,21,15,17,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,14,23,23,0,13
0500000US13309,13309,"Wheeler County, Georgia",1541,237,1445,233,1419,228,26,34,25,34,0,18,0,18,1,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,33,27,21,25,42,45
0500000US13311,13311,"White County, Georgia",10990,558,10285,520,8906,608,1379,371,1052,347,238,103,69,47,20,33,0,24,40,49,40,49,0,24,0,24,0,24,0,24,0,24,16,21,0,24,213,128,6,6,430,148
0500000US13313,13313,"Whitfield County, Georgia",44990,963,42738,1089,38213,1141,4525,545,3531,458,551,186,195,115,222,124,26,38,52,39,52,39,0,30,0,30,0,30,0,30,299,181,39,38,119,84,494,219,380,150,869,249
0500000US13315,13315,"Wilcox County, Georgia",2460,196,2317,208,2116,204,201,71,136,63,25,18,27,26,6,8,7,11,8,10,0,18,0,18,8,10,0,18,0,18,0,18,0,18,0,18,38,28,22,19,75,52
0500000US13317,13317,"Wilkes County, Georgia",3629,211,3398,193,2959,215,439,106,355,105,48,33,17,20,0,18,19,23,27,36,27,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,111,125,14,20,79,39
0500000US13319,13319,"Wilkinson County, Georgia",3297,190,3107,202,2838,212,269,81,200,65,59,41,1,3,9,15,0,18,5,5,5,5,0,18,0,18,0,18,0,18,0,18,4,7,10,16,43,27,25,22,103,68
0500000US13321,13321,"Worth County, Georgia",8580,469,8241,453,7558,459,683,141,556,125,89,90,27,38,7,11,4,9,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,50,48,34,37,255,119
